Timestamp,Seq,Uptime,Status,CO2,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,TempBoard,TempExt,TempSHT,TempBat,Lat,Lon,Alt,Fix,Sats,BatMV,PM1,PM2.5,PM10,Ozone,Hum,Press,TempBaro,Rad,HeatBat,HeatBrd,FusAlt,KalAlt,Roll,Pitch
36:50.4,SIM,257271,0x0000,406,-3,76,9357,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:51.1,SIM,257907,0x0000,404,0,72,9499,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:51.8,SIM,258581,0x0000,413,-3,10,9583,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:52.4,SIM,259254,0x0000,396,-86,33,9343,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:53.1,SIM,259936,0x0000,409,-9,-16,9530,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:53.9,SIM,260730,0x0000,407,22,83,9903,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:54.7,SIM,261506,0x0000,410,68,-57,10196,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:55.3,SIM,262148,0x0000,414,6,-48,10280,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:56.0,SIM,262840,0x0000,398,-27,74,9664,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
36:56.7,SIM,263571,0x0000,395,-24,-40,10279,0,0,0,0,0,0,3050,2467,2467,2800,351540000,1280981000,50,3,12,4200,5,10,15,20,5000,100725,2467,12,0,0,50,50,0,0
